object_id,hip_id,ra,dec,vmag,bv,name,bayer,flamsteed,constellations
0,98779,300.92414642,-46.9850035,8.19,0.462,,,,
0,98780,300.92599503,21.49650096,6.62,1.645,,,,
0,98781,300.926423,-36.05970664,7.09,1.229,,,,
0,98782,300.92930229,-32.08811453,9.98,0.636,,,,
0,98783,300.93120453,29.98945806,6.8,1.165,,,,
0,98784,300.93414294,20.32340518,9.49,0.491,,,,
0,98785,300.93462457,-22.59559514,6.44,0.503,,,,
0,98786,300.94167446,34.8697899,8.25,0.266,,,,
0,98787,300.94347102,53.43500711,8.15,0.95,,,,
0,98788,300.95672528,14.98298673,6.83,0.874,,,,
0,98789,300.95718073,-78.26278112,8.35,1.082,,,,
0,98791,300.96598681,21.05042442,7.16,1.243,,,,
0,98792,300.96719904,23.34068629,7.28,0.815,,,,
0,98793,300.97986345,44.14004095,11.64,1.0,,,,
0,98794,300.980355,-49.23575824,9.82,0.495,,,,
0,98795,300.98300294,-56.44792346,8.44,0.375,,,,
0,98796,300.98451161,31.12377881,7.84,-0.05,,,,
0,98797,300.98894418,44.15932155,11.3,0.21,,,,
0,98798,300.99227935,-44.63868553,8.33,1.05,,,,
0,98799,300.99321923,27.50662348,8.49,0.15,,,,
0,98800,300.99475796,-67.52142045,9.31,1.321,,,,
0,98801,300.99745821,17.12298802,6.91,0.114,,,,
0,98802,300.99776619,40.65653527,7.91,-0.011,,,,
0,98803,301.0000282,62.92373979,8.63,1.061,,,,
0,98804,301.00084883,-9.12683176,7.58,0.145,,,,
0,98805,301.00105574,10.68102678,8.02,0.112,,,,
0,98806,301.00287722,-78.77936189,8.22,0.175,,,,
0,98807,301.00310504,26.271323,8.94,0.63,,,,
0,98808,301.00439816,-9.19733123,8.73,0.548,,,,
0,98809,301.0050064,-7.46947381,6.68,0.347,,,,
0,98810,301.0072327,-56.80747046,8.63,1.042,,,,
0,98812,301.01026911,-24.35315628,9.14,1.338,,,,
0,98813,301.01115662,-37.87649042,6.91,0.614,,,,
0,98814,301.01129981,41.58790786,10.03,0.146,,,,
0,98815,301.01358805,-51.21245897,9.14,1.225,,,,
0,98816,301.01769854,74.34634064,8.48,0.547,,,,
0,98817,301.02021175,34.31474974,7.7,1.037,,,,
0,98818,301.02348453,38.1990332,10.07,1.11,,,,
0,98819,301.02593601,17.07017322,5.8,0.6,,,15 Sge,
0,98820,301.02705949,-78.7869808,9.62,0.349,,,,
0,98821,301.02746192,37.18211016,8.16,-0.018,,,,
0,98822,301.03237741,-54.1721321,8.4,1.153,,,,
0,98823,301.03464661,7.27796579,5.51,1.063,,tau Aql,63 Aql,
0,98824,301.0358079,-38.88599188,9.91,0.357,,,,
0,98825,301.03744555,17.00079827,8.38,0.386,,,,
0,98826,301.03855192,11.79450943,7.86,-0.07,,,,
0,98827,301.04124955,46.74179825,9.65,0.047,,,,
0,98828,301.041855,25.79022959,7.82,0.924,,,,
0,98829,301.04425921,42.5115894,9.68,0.695,,,,
0,98830,301.04712331,8.08581471,11.2,1.276,,,,
0,98831,301.05408248,31.24321753,6.88,0.271,,,,
0,98832,301.05543519,-75.43928901,9.69,0.459,,,,
0,98833,301.05650096,-1.67906983,10.42,0.844,,,,
0,98834,301.05651368,-48.78684227,8.67,1.103,,,,
0,98835,301.05880957,17.73485965,6.87,0.512,,,,
0,98836,301.06142695,51.28791479,7.01,1.119,,,,
0,98837,301.06486326,-47.39592417,9.34,0.564,,,,
0,98838,301.07456917,31.9359729,7.67,-0.057,,,,
0,98839,301.07541029,-26.32954234,8.16,0.626,,,,
0,98840,301.08034697,6.73263406,9.04,0.446,,,,
0,98841,301.08053033,-62.3221674,9.06,0.824,,,,
0,98842,301.08163573,-32.05629561,4.99,1.208,,,,
0,98843,301.09219539,-49.64114241,10.26,1.238,,,,
0,98844,301.09646574,-0.7093086,5.67,1.301,,,62 Aql,
0,98845,301.09819557,33.55049553,7.47,0.869,,,,
0,98846,301.09950451,58.83460528,8.88,0.159,,,,
0,98847,301.10137236,-30.16608053,7.57,1.491,,,,
0,98848,301.10509259,38.33244163,8.44,-0.022,,,,
0,98849,301.10645277,-27.74763442,7.49,1.513,,,,
0,98850,301.10747357,42.19840452,8.33,-0.11,,,,
0,98851,301.10990365,-22.19118943,7.51,0.429,,,,
0,98852,301.11067737,34.11227124,9.02,1.238,,,,
0,98853,301.11145466,73.90945545,6.91,0.909,,,,
0,98854,301.11367752,-23.98270662,8.58,0.528,,,,
0,98855,301.11484593,-50.74921454,9.49,0.503,,,,
0,98856,301.11502282,36.81679575,8.16,2.165,,,,
0,98857,301.11515225,-9.44166427,8.3,0.977,,,,
0,98858,301.11998377,48.2296645,6.16,0.037,,,,
0,98859,301.12409833,-44.94692397,7.83,0.294,,,,
0,98860,301.12562982,5.17502444,8.7,1.091,,,,
0,98861,301.12803852,24.93250169,8.28,0.017,,,,
0,98862,301.14383152,9.24004848,7.78,-0.011,,,,
0,98863,301.15072827,32.21859764,5.62,0.76,,,,
0,98864,301.15238323,-35.21419844,8.87,0.511,,,,
0,98865,301.15683754,71.40800517,8.65,0.237,,,,
0,98866,301.15856105,-14.61035577,9.13,0.236,,,,
0,98867,301.15899279,46.82925762,7.92,1.341,,,,
0,98868,301.15961056,-55.12417339,8.77,0.495,,,,
0,98869,301.16386032,30.73136066,8.63,-0.045,,,,
0,98870,301.16749492,-36.00585837,8.39,1.109,,,,
0,98871,301.17998314,18.91823376,9.16,0.138,,,,
0,98872,301.18549469,63.89020753,6.24,0.1,,,,
0,98873,301.19022048,26.94811527,8.87,0.446,,,,
0,98874,301.19193924,72.99665235,8.51,1.1,,,,
0,98875,301.19147035,-20.53415261,9.25,0.398,,,,
0,98876,301.19436147,32.0416442,8.9,0.578,,,,
0,98877,301.19384832,-48.16072935,8.43,1.357,,,,
0,98878,301.19421837,1.15599887,7.69,0.705,,,,
0,98879,301.19524163,15.90314906,7.33,0.544,,,,
0,98880,301.19890175,-49.75505804,8.57,0.386,,,,
0,98882,301.20118076,39.34427444,8.57,1.015,,,,
0,98881,301.20118789,26.48351113,8.5,0.569,,,,
0,98883,301.20611333,-28.27365811,9.51,0.507,,,,
0,98885,301.21003547,69.14108064,8.89,0.35,,,,
0,98884,301.20918279,-64.33405045,11.68,1.613,,,,
0,98886,301.21059703,29.46380654,9.39,0.659,,,,
0,98887,301.21085893,24.55402375,9.65,0.078,,,,
0,98888,301.22011509,69.42681787,10.05,0.417,,,,
0,98889,301.22181515,72.78251635,7.55,0.021,,,,
0,98890,301.22247382,68.02715906,6.32,1.649,,,,
0,98891,301.22688651,-65.36240315,8.19,0.671,,,,
0,98892,301.22820316,13.73647986,8.75,1.059,,,,
0,98893,301.22873275,2.44185459,8.37,0.202,,,,
0,98894,301.22976929,26.05422353,7.69,0.669,,,,
0,98895,301.24084994,-45.98127638,9.63,0.74,,,,
0,98896,301.24184616,-21.31409435,7.11,1.037,,,,
0,98897,301.24410404,23.21037914,6.54,0.168,,,,
0,98898,301.25004001,-33.75206122,8.46,0.927,,,,
0,98899,301.25172827,-10.58109961,8.82,0.106,,,,
0,98900,301.25789447,-43.08284751,9.86,0.83,,,,
0,98901,301.25879324,-18.77126557,8.2,0.382,,,,
0,98902,301.25955699,52.28909939,8.49,1.651,,,,
0,98903,301.26145404,-11.96393466,8.38,0.367,,,,
0,98904,301.26313857,-10.72602652,9.2,0.121,,,,
0,98906,301.25911498,54.43424147,11.98,1.524,PM I20050+5426,,,
0,98905,301.26659637,-83.44008004,9.31,0.446,,,,
0,98907,301.26727785,8.46907334,9.36,0.239,,,,
0,98908,301.27215428,-13.44841581,10.85,1.31,,,,
0,98910,301.27256149,-11.59941345,6.38,0.543,,,64 Sgr,
0,98911,301.27306771,13.76413623,7.19,1.089,,,,
0,98912,301.27565676,17.87872104,7.93,0.184,,,,
0,98913,301.27573409,86.26584268,8.57,0.784,,,,
0,98914,301.27766916,36.66995779,9.44,1.112,,,,
0,98915,301.27815581,51.83939777,6.14,1.601,,,,
0,98916,301.28028145,-4.30806572,7.61,0.506,,,,
0,98917,301.2824243,47.5485626,8.93,0.951,,,,
0,98918,301.28289557,-46.09699925,6.96,1.478,,,,
0,98919,301.28667937,-63.06157207,7.28,0.0,,,,
0,98920,301.28955674,19.99107063,5.09,1.058,,eta Sge,16 Sge,
0,98921,301.29076331,38.47845693,6.18,0.654,,,,
0,98922,301.29223816,2.11879442,6.77,0.479,,,,
0,98923,301.29307845,40.81382859,7.22,0.323,,,,
0,98924,301.29371364,16.67612371,8.77,0.104,,,,
0,98925,301.29911439,48.33436761,8.16,0.36,,,,
0,98926,301.3000348,-26.81326637,7.24,0.087,,,,
0,98927,301.30284609,-48.56543715,9.92,0.991,,,,
0,98928,301.30680679,78.04539321,10.58,0.703,,,,
0,98929,301.30671278,25.46514154,8.15,1.282,,,,
0,98930,301.30823826,-8.1058545,8.06,0.244,,,,
0,98931,301.30850248,-25.05799919,8.8,1.249,,,,
0,98932,301.32251521,73.45739778,8.14,1.815,,,,
0,98933,301.32363595,-27.81155244,7.66,1.018,,,,
0,98934,301.32591863,17.92184609,9.83,0.591,,,,
0,98935,301.32768305,10.28073796,10.93,1.532,,,,
0,98937,301.32801834,-12.86035577,8.73,1.541,,,,
0,98938,301.32821697,-36.96679336,9.53,0.48,,,,
0,98936,301.32818213,21.40377368,9.35,0.506,,,,
0,98939,301.32840228,39.44858006,9.04,1.11,,,,
0,98940,301.32894471,50.44862537,7.96,-0.056,,,,
0,98941,301.33113565,-59.54058668,8.24,1.413,,,,
0,98942,301.3315061,-29.07960521,7.48,0.465,,,,
0,98943,301.33266757,47.54030626,9.94,0.628,,,,
0,98944,301.33414392,-6.58492319,8.92,0.303,,,,
0,98945,301.33474911,0.45449756,6.93,0.049,,,,
0,98946,301.33959451,56.34142167,6.19,0.437,,,,
0,98947,301.34082744,-16.37333607,7.57,1.726,,,,
0,98948,301.34280452,-22.63207791,9.08,0.356,,,,
0,98949,301.35271274,-15.65962025,9.01,0.141,,,,
0,98950,301.35692848,46.67181763,8.35,0.221,,,,
0,98951,301.35776563,-34.66689092,6.99,0.008,,,,
0,98952,301.3580336,27.42441144,7.9,0.588,,,,
0,98953,301.35973125,-12.66516308,6.53,0.05,,,65 Sgr,
0,98954,301.36061161,15.50041202,6.37,1.615,,,,
0,98955,301.36537126,31.97169722,8.51,0.168,,,,
0,98956,301.36835234,39.35287125,8.44,1.007,,,,
0,98957,301.37061791,-70.18461085,8.42,0.253,,,,
0,98958,301.37963656,-52.69332074,8.06,1.066,,,,
0,98959,301.38651908,-67.32089702,6.07,0.648,,,,
0,98960,301.38345318,-32.99983688,6.53,-0.069,,,,
0,98961,301.38544405,-33.90223508,9.17,1.558,,,,
0,98962,301.3869957,61.99541982,5.4,1.191,,,66 Dra,
0,98963,301.38929477,37.73491315,9.05,0.059,,,,
0,98964,301.3901396,3.50276749,8.35,0.776,,,,
0,98965,301.39110999,7.38631992,8.62,0.717,,,,
0,98966,301.39559188,13.1139848,8.26,1.074,,,,
0,98967,301.3969565,63.70528044,8.57,0.637,,,,
0,98968,301.39905467,8.19347511,11.13,1.523,,,,
0,98969,301.39976809,19.26056431,8.27,0.908,,,,
0,98970,301.40379261,-17.70037052,8.77,0.272,,,,
0,98971,301.40418615,34.91473408,8.1,0.663,,,,
0,98972,301.406354,-42.2576193,9.66,0.8,,,,
0,98973,301.40865242,-59.23091881,9.03,1.078,,,,
0,98974,301.40943999,-34.91998259,8.53,0.753,,,,
0,98975,301.4108404,41.27984798,7.6,0.401,,,,
0,98976,301.41584294,35.6077741,7.78,0.138,,,,
0,98977,301.4186251,-32.71257328,9.52,0.588,,,,
0,98978,301.41847058,48.56681236,7.44,0.661,,,,
0,98979,301.42169813,-37.71479257,7.94,0.427,,,,
0,98980,301.42499675,14.76597279,10.42,0.69,,,,
0,98981,301.42630121,30.32759659,8.18,0.48,,,,
0,98982,301.42765934,39.99757628,9.5,0.039,,,,
0,98984,301.42821137,3.67259816,8.0,1.4,,,,
0,98983,301.42822408,-57.61740909,8.77,0.361,,,,
0,98985,301.42851614,51.03041568,8.86,0.061,,,,
0,98986,301.43024204,-15.42325876,8.55,1.0,,,,
0,98988,301.4345081,-13.54214536,9.13,1.61,,,,
0,98987,301.43461383,22.79719603,6.91,0.039,,,,
0,98989,301.43465517,4.04799435,10.46,0.51,,,,
0,98990,301.44207567,-36.49950232,7.68,0.49,,,,
0,98991,301.44643227,11.60883132,8.73,1.111,,,,
0,98992,301.45223897,28.94304693,9.13,0.53,,,,
0,98993,301.45290523,-15.75622518,8.44,0.613,,,,
0,98994,301.47315567,-58.52482182,9.36,0.589,,,,
0,98995,301.47855018,29.49004861,8.37,1.057,,,,
0,98996,301.4791632,18.24442985,7.86,1.244,,,,
0,98997,301.48298867,24.4602495,8.23,0.137,,,,
0,98998,301.48336975,4.77554863,6.96,0.099,,,,
0,98999,301.48400594,35.67208204,7.29,0.204,,,,
0,99001,301.48552805,35.7899526,9.58,0.12,,,,
0,99000,301.48559668,22.2293404,8.24,1.22,,,,
0,99002,301.4888508,35.78837233,6.77,0.127,,,,
0,99003,301.49364761,-39.97605948,9.08,0.725,,,,
0,99004,301.494278,19.58086775,7.6,1.15,,,,
0,99005,301.49462739,35.79718881,7.36,0.189,,,,
0,99006,301.49822217,1.78160361,8.98,0.257,,,,
0,99007,301.49911585,-55.8930564,8.58,0.568,,,,
0,99008,301.50295373,40.06497647,8.21,0.092,,,,
0,99009,301.50409583,32.47969448,8.58,1.509,,,,
0,99010,301.50819086,9.09335735,7.4,1.576,,,,
0,99011,301.51111842,-18.70437635,8.46,1.201,,,,
0,99012,301.5123879,-44.98018413,8.07,0.474,,,,
0,99013,301.52017327,-79.42327554,8.01,0.228,,,,
0,99014,301.52038259,5.25300734,9.61,1.052,,,,
0,99015,301.53205268,29.94210055,9.9,0.571,,,,
0,99016,301.53204314,-21.00012944,8.61,1.065,,,,
0,99017,301.5332012,28.91715507,8.73,0.61,,,,
0,99019,301.53359427,-53.80466723,8.61,1.367,,,,
0,99018,301.53386423,28.12591753,7.91,1.392,,,,
0,99020,301.53472294,15.20569619,9.42,0.478,,,,
0,99021,301.54144999,35.38600255,8.16,0.324,,,,
0,99022,301.54599672,-44.34152813,7.89,1.141,,,,
0,99023,301.54707008,25.45838271,8.15,0.004,,,,
0,99024,301.55093453,-4.07820969,6.47,1.156,,,,
0,99025,301.55176381,-1.7189134,8.03,0.544,,,,
0,99026,301.55769149,53.16568776,5.81,0.445,,,,
0,99027,301.55780925,65.69796148,8.65,0.487,,,,
0,99028,301.56091935,20.5190816,7.77,0.276,,,,
0,99029,301.57402878,-43.21596196,9.23,0.689,,,,
0,99030,301.57564161,-29.1454079,8.65,0.441,,,,
0,99031,301.59069831,35.97246811,5.38,0.85,,b01 Cyg,27 Cyg,
0,99032,301.59764357,-52.52155691,7.76,0.331,,,,
0,99033,301.59848439,77.53780304,8.2,1.662,,,,
0,99034,301.59955197,-14.91213469,8.12,0.629,,,,
0,99035,301.60424998,39.09867464,6.86,1.546,,,,
0,99036,301.60721122,68.29106039,8.84,0.171,,,,
0,99037,301.61533123,70.65978301,7.99,0.337,,,,
0,99038,301.6168066,-31.56914321,8.09,0.646,,,,
0,99040,301.6187187,-70.34838275,8.78,1.666,,,,
0,99039,301.61873139,-20.14234476,8.65,1.701,,,,
0,99041,301.62078651,36.22664289,7.01,1.15,,,,
0,99042,301.62252631,-18.30792918,8.09,0.992,,,,
0,99043,301.62454122,-64.83921728,8.1,0.977,,,,
0,99044,301.63184652,-54.08470577,8.26,0.109,,,,
0,99046,301.63582992,-21.67681172,7.99,0.572,,,,
0,99045,301.63644051,12.68322784,12.65,,,,,
0,99047,301.6392311,-68.42747202,9.28,0.552,,,,
0,99048,301.64109272,12.68162823,7.34,1.42,,,,
0,99049,301.6474937,35.13203715,7.88,1.0,,,,
0,99050,301.65098891,-4.41744466,7.12,0.153,,,,
0,99051,301.65187906,-25.57659452,8.71,1.661,,,,
0,99052,301.65610497,49.95922262,9.13,0.448,,,,
0,99053,301.6566056,-50.67525797,8.45,1.207,,,,
0,99054,301.65973978,7.55812865,7.57,0.163,,,,
0,99055,301.66149349,7.57610558,7.12,0.114,,,,
0,99057,301.66587586,-28.37139254,8.15,0.463,,,,
0,99056,301.6658064,12.23078789,8.24,0.085,,,,
0,99058,301.66746687,22.71196673,7.89,-0.058,,,,
0,99059,301.66778417,-41.85135574,9.72,0.521,,,,
0,99060,301.67054815,38.18230131,9.57,1.318,,,,
0,99061,301.67088654,34.91118183,8.59,0.308,,,,
0,99062,301.67587351,-37.08918528,8.62,1.47,,,,
0,99063,301.6779512,-45.82123662,9.2,0.676,,,,
0,99064,301.67929754,59.46409206,8.84,1.478,,,,
0,99065,301.68076005,-49.7069168,8.94,1.103,,,,
0,99066,301.69078248,-12.92701738,7.64,1.317,,,,
0,99067,301.69100431,25.68522093,8.17,0.994,,,,
0,99068,301.69179686,33.47662931,8.38,-0.028,,,,
0,99069,301.69271209,63.70678001,7.65,0.009,,,,
0,99070,301.69457846,-26.43484094,8.02,1.604,,,,
0,99071,301.69471788,-47.89348098,10.2,0.374,,,,
0,99072,301.69835116,-60.36081574,8.07,1.026,,,,
0,99073,301.70503651,-37.91235912,10.25,0.543,,,,
0,99074,301.70767579,16.87075381,7.88,1.021,,,,
0,99076,301.70834261,-56.25511089,8.67,0.66,,,,
0,99075,301.70972041,-80.60015294,8.21,1.172,,,,
0,99077,301.70955322,-12.43986379,7.7,0.362,,,,
0,99078,301.70990522,-0.13359199,8.23,1.254,,,,
0,99079,301.71701581,57.3732126,9.23,-0.08,,,,
0,99080,301.72253149,23.61442518,5.08,-0.162,,,17 Vul,
0,99081,301.72686574,-29.41570816,7.8,1.315,,,,
0,99082,301.73018177,-27.22493492,8.05,1.219,,,,
0,99083,301.7301998,-44.30299009,8.1,1.396,,,,
0,99084,301.73210429,38.84416691,8.92,0.05,,,,
0,99085,301.73274051,-8.91428606,7.76,0.353,,,,
0,99086,301.7360936,54.65277446,8.22,0.445,,,,
0,99087,301.73740473,0.88209858,8.95,1.104,,,,
0,99088,301.7400457,36.39658264,7.97,0.219,,,,
0,99089,301.74137812,46.29949043,9.31,0.187,,,,
0,99090,301.74999416,66.3079959,6.97,0.07,,,,
0,99091,301.75445423,85.09074734,7.76,1.074,,,,
0,99092,301.7561606,29.72073251,8.55,1.045,,,,
0,99093,301.75771747,13.32429739,7.14,1.694,,,,
0,99094,301.76519638,-8.18163688,7.76,0.368,,,,
0,99095,301.76543678,-17.19508915,7.86,0.359,,,,
0,99096,301.7704818,-19.42450372,11.54,1.208,,,,
0,99097,301.77581293,36.82666183,6.96,0.173,,,,
0,99098,301.77837378,-24.77386557,9.49,0.552,,,,
0,99099,301.78669499,24.23693614,9.82,1.118,,,,
0,99100,301.78822929,-0.87425342,8.26,0.734,,,,
0,99101,301.78893224,15.26709484,7.88,1.682,,,,
0,99102,301.7977433,50.22959538,6.53,0.13,,,,
0,99104,301.80766028,-69.55552067,7.45,0.094,,,,
0,99103,301.80765968,21.10370783,7.71,0.769,,,,
0,99105,301.8099651,63.46011712,8.06,1.03,,,,
0,99106,301.81069919,26.17964056,8.32,0.28,,,,
0,99107,301.8169606,82.21651499,7.46,0.539,,,,
0,99108,301.81940801,60.29051969,9.36,0.492,,,,
0,99109,301.82133749,-39.35264121,8.63,1.028,,,,
0,99110,301.82311566,-34.94187723,9.16,0.626,,,,
0,99111,301.82450095,11.05381176,7.12,0.363,,,,
0,99112,301.82646195,48.19068751,7.69,0.515,,,,
0,99113,301.82818507,6.80976334,8.57,0.187,,,,
0,99114,301.83018221,-51.45039348,8.13,0.299,,,,
0,99115,301.83195693,-35.53863305,7.78,0.743,,,,
0,99116,301.83270337,32.79839229,8.83,0.35,,,,
0,99117,301.83657643,16.0762892,7.57,-0.007,,,,
0,99118,301.83709638,-19.57251367,8.32,1.119,,,,
0,99119,301.84047413,-0.29103011,8.44,0.091,,,,
0,99120,301.84648453,-52.880793,4.93,1.591,,ksi Tel,,
0,99122,301.84868928,35.7182958,7.26,0.095,,,,
0,99121,301.84920778,-29.72081769,6.69,1.31,,,,
0,99123,301.85137075,-61.4775239,8.5,1.34,,,,
0,99124,301.86056755,36.56776438,7.28,1.779,,,,
0,99125,301.8615965,65.18751454,7.69,0.23,,,,
0,99126,301.86369656,-43.81936842,13.15,,,,,
0,99127,301.86681634,-62.72096197,9.05,0.054,,,,
0,99128,301.87050416,17.02053989,7.62,0.759,,,,
0,99129,301.87502845,-38.53031039,9.36,1.491,,,,
0,99130,301.87923582,-46.84716912,8.7,0.406,,,,
0,99131,301.880586,16.64730035,7.17,1.037,,,,
0,99132,301.8836345,-34.70839852,9.16,0.623,,,,
0,99133,301.88648867,56.68123741,8.24,1.628,,,,
0,99134,301.88817278,47.14466006,8.73,0.14,,,,
0,99135,301.88870644,-42.00423315,9.94,0.51,,,,
0,99136,301.89336797,45.1533976,7.42,0.945,,,,
0,99137,301.89621435,-55.01601227,6.26,0.53,,,,
0,99138,301.89774933,44.00746486,8.28,-0.08,,,,
0,99139,301.90381366,-41.01932929,8.83,0.639,,,,
0,99140,301.9140728,-20.83282969,8.3,0.664,,,,
0,99142,301.91449282,49.21574114,9.05,0.948,,,,
0,99141,301.91483033,-52.27000074,8.2,0.581,,,,
0,99143,301.91798446,-23.88271193,7.55,1.679,,,,
0,99144,301.92049208,-78.86593593,8.97,0.398,,,,
0,99145,301.92267301,34.4229055,6.12,0.117,,,,
0,99146,301.93095823,-53.10871408,8.77,0.572,,,,
0,99147,301.93160729,65.16813867,8.01,0.303,,,,
0,99148,301.93189752,-32.60654792,8.78,1.852,,,,
0,99149,301.93294554,2.44300968,7.16,0.275,,,,
0,99150,301.93741425,-31.75399073,12.19,1.56,,,,
0,99151,301.93845977,13.42015509,9.05,0.607,,,,
0,99152,301.93959857,57.79991374,7.18,0.015,,,,
0,99153,301.94075565,-19.77741352,8.55,1.177,,,,
0,99154,301.94200779,-30.85187996,8.69,0.612,,,,
0,99155,301.94303395,-32.85218752,9.26,1.018,,,,
0,99156,301.95388321,43.92969311,8.24,0.786,,,,
0,99157,301.95482547,-43.61636467,8.68,1.009,,,,
0,99158,301.95986536,9.3998327,6.43,0.463,,,,
0,99159,301.97164525,45.998566,8.14,0.357,,,,
0,99160,301.97256741,30.82488831,8.27,1.107,,,,
0,99161,301.97771866,31.46217286,10.37,1.048,,,,
0,99163,301.97997218,53.98984698,9.33,1.876,,,,
0,99164,301.98131655,35.10483597,8.12,-0.066,,,,
0,99162,301.98369861,-70.81505798,7.7,0.995,,,,
0,99165,301.98348341,7.44111591,11.28,1.38,,,,
0,99166,301.9907313,35.71820264,9.3,1.46,,,,
0,99167,301.99090657,44.58968161,8.31,0.043,,,,
0,99168,301.99138746,32.58633802,7.96,0.03,,,,
0,99169,301.99525286,77.82443887,6.99,0.486,,,,
0,99170,302.00483252,42.38500586,6.98,0.7,,,,
0,99171,302.00759586,-0.67818539,5.97,1.023,,,64 Aql,
0,99172,302.00827668,18.83691355,8.3,0.025,,,,
0,99173,302.00973198,-55.84165482,7.75,1.319,,,,
0,99174,302.01330258,-67.74704903,8.93,0.708,,,,
0,99175,302.02398941,66.85057551,8.97,0.763,,,,
0,99176,302.02709353,16.66439052,6.39,1.72,,,,
0,99177,302.02963984,42.60610034,8.03,0.153,,,,
0,99178,302.03067303,23.26435092,8.55,1.364,,,,
0,99179,302.03156377,-6.76129159,7.05,-0.043,,,,
0,99180,302.03214535,61.126669,9.03,0.9,,,,
0,99181,302.03244617,39.75079404,8.46,0.03,,,,
0,99182,302.03468741,45.54314278,7.95,1.016,,,,
0,99185,302.03700648,-39.49152812,9.81,0.53,,,,
0,99183,302.03715996,28.22069731,8.23,0.238,,,,
0,99184,302.03783232,-2.38261241,9.29,0.751,,,,
0,99186,302.03877826,27.81634885,8.56,-0.009,,,,
0,99187,302.03941271,71.52659354,8.48,1.146,,,,
0,99188,302.03978941,-52.57779536,6.47,0.682,,,,
0,99189,302.04133727,-40.38034063,8.51,0.989,,,,
0,99190,302.05001112,-5.75810161,10.37,0.76,,,,
0,99191,302.05191789,21.10320192,9.66,0.476,,,,
0,99192,302.05295499,33.409004,8.11,1.063,,,,
0,99193,302.05416422,-18.80385225,7.03,-0.018,,,,
0,99194,302.06223858,37.96962328,7.67,0.475,,,,
0,99195,302.07772044,5.88380365,9.19,0.463,,,,
0,99202,302.07974956,38.13067181,8.13,0.246,,,,
0,99197,302.08032808,27.20526009,7.87,-0.035,,,,
0,99198,302.08210246,11.70397991,8.16,-0.023,,,,
0,99199,302.08248234,20.53617003,8.46,0.031,,,,
0,99200,302.0852788,-66.35469144,6.45,1.587,,,,
0,99201,302.08757876,20.21990728,7.33,0.406,,,,
0,99196,302.09134018,38.13887463,8.02,0.009,,,,
0,99203,302.09514054,18.61584853,8.21,0.146,,,,
0,99204,302.09578406,-66.65023426,9.39,0.5,,,,
0,99205,302.10152542,6.67874079,9.81,1.169,,,,
0,99206,302.10227481,30.29693304,8.13,1.67,,,,
0,99207,302.10607006,58.78728739,7.89,1.035,,,,
0,99208,302.10898587,-28.89906756,9.63,0.76,,,,
0,99209,302.11088952,81.45666994,8.98,0.332,,,,
0,99210,302.11233065,15.67496212,7.9,0.708,,,,
0,99211,302.11312613,46.37489509,8.38,0.197,,,,
0,99212,302.11416487,-54.31743563,8.95,0.564,,,,
0,99213,302.11598901,45.19655747,7.74,1.103,,,,
0,99214,302.12063745,-77.09220142,8.26,1.37,,,,
0,99215,302.12065243,10.35788097,10.44,1.63,,,,
0,99216,302.12169125,-15.0319845,6.52,1.169,,,,
0,99217,302.12200057,-3.66142972,9.52,-0.03,,,,
0,99218,302.12472867,-10.313119,7.05,1.096,,,,
0,99219,302.1262934,-74.757414,7.24,1.071,,,,
0,99220,302.12740756,-34.51342071,7.63,0.962,,,,
0,99221,302.13029874,-10.06259469,6.18,0.031,,,,
0,99222,302.13614571,-51.37252603,9.03,0.459,,,,
0,99223,302.13773422,10.05386881,7.44,0.95,,,,
0,99224,302.14126894,-15.72975159,8.12,0.673,,,,
0,99225,302.14099357,-5.10048732,9.0,1.021,,,,
0,99226,302.1445692,-71.66904274,8.76,1.036,,,,
0,99227,302.14767725,-71.55248736,7.89,0.153,,,,
0,99228,302.14887253,-14.25398371,7.48,1.144,,,,
0,99229,302.14955297,-23.59054013,7.54,0.524,,,,
0,99230,302.14994444,-30.4695994,9.55,0.635,,,,
0,99231,302.1499969,36.67201968,7.43,0.056,,,,
0,99232,302.14972235,85.1242196,7.13,0.572,,,,
0,99233,302.15800553,-46.30138242,8.23,0.438,,,,
0,99234,302.15949784,10.7258668,6.34,-0.136,,,,
0,99235,302.16292422,31.54358176,7.98,1.038,,,,
0,99236,302.16631636,24.75830855,7.85,0.937,,,,
0,99237,302.16694972,-68.96782987,9.71,0.371,,,,
0,99238,302.16909615,53.33647251,7.92,0.947,,,,
0,99239,302.17145229,24.65124747,8.14,0.431,,,,
0,99240,302.18170154,-66.18206819,3.55,0.751,,del Pav,,
0,99241,302.17879611,50.5863181,7.4,0.568,,,,
0,99243,302.17894922,22.15336055,7.03,0.964,,,,
0,99242,302.1790875,-7.02053604,7.95,0.347,,,,
0,99244,302.1799244,26.27485508,7.64,0.038,,,,
0,99245,302.18104326,-46.30462483,8.94,0.81,,,,
0,99246,302.19071496,37.23704095,8.55,0.115,,,,
0,99247,302.19982246,-18.02792641,9.21,0.639,,,,
0,99248,302.2021173,39.79833545,7.22,-0.113,,,,
0,99249,302.20639436,-15.41211471,8.3,1.887,,,,
0,99250,302.20698669,12.22836803,7.18,-0.049,,,,
0,99251,302.20968284,-60.02088171,8.7,0.586,,,,
0,99252,302.21008078,48.91095073,7.51,0.348,,,,
